id,return_id,order_id,data,product_name,seller_sku,sku_name,refund_item,refund_return,return_reason,return_status,return_type
4039334272755664560,4039334272755599024,583192969472214704,2026-03-25,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,"Marmorizada, 36",67.99,67.99,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039334909144302700,4039334909144237164,583052342601679980,2026-03-25,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,"Marmorizada, 36",79.59,79.59,Product wouldn't arrive on time,RETURN_OR_REFUND_REQUEST_COMPLETE,REFUND
4039335169394968453,4039335169394902917,582917509754357637,2026-03-25,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51640,"Marmorizada, 40",66.14,66.14,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039335188616545486,4039335188616479950,583191796228850894,2026-03-25,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF52538,"Stone Used, 38",68.69,68.69,"Fabric, material or style not as expected",RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039335499577460244,4039335499577394708,583152950910027284,2026-03-25,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51644,"Marmorizada, 44",83.7,83.7,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039336223736956527,4039336223736890991,583000011348280943,2026-03-25,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51640,"Marmorizada, 40",71.9,71.9,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039337288523285513,4039337288523219977,582948353463649289,2026-03-25,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,"Marmorizada, 36",79.9,79.9,No longer needed,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039337355696899228,4039337355473159324,583177813571306652,2026-03-25,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF52740,"Sky Used, 40",92.0,92.0,Package wasn't received,RETURN_OR_REFUND_REQUEST_CANCEL,REFUND
4039338390879569286,4039338390879503750,583192971716756870,2026-03-25,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF52544,"Stone Used, 44",79.9,79.9,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039338561899889755,4039338561899758683,582766105953600603,2026-03-25,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta Stone Used,REF52544,44,69.99,69.99,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039338971175552177,4039338971175486641,583164447083693233,2026-03-25,Calça Feminina Jeans Wide Leg Cintura Alta Azul Médio Marmorizado,REF55140,"Azul Médio Marmorizado , 40",85.62,85.62,Color or pattern not as expected,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039339028109952172,4039339028109886636,583164947616466092,2026-03-25,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF52536,"Stone Used, 36",62.99,62.99,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039333844539705150,4039333844539639614,583191378609211198,2026-03-25,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51640,"Marmorizada, 40",76.7,76.7,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039339118106478427,4039339118106412891,582719209629845339,2026-03-25,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF52540,"Stone Used, 40",105.63,105.63,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039340011360847778,4039340011360782242,583193558060205986,2026-03-25,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51638,"Marmorizada, 38",69.99,69.99,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039339899557151923,4039339899557086387,583176294391317683,2026-03-25,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51638,"Marmorizada, 38",75.82,75.82,Color or pattern not as expected,RETURN_OR_REFUND_REQUEST_CANCEL,RETURN_AND_REFUND
4039339838330799375,4039339838330733839,583165982698079503,2026-03-25,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51642,"Marmorizada, 42",61.1,61.1,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039339051289052332,4039339051288986796,583164947616466092,2026-03-25,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,"Marmorizada, 36",63.79,63.79,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039339755109385275,4039339754074833979,583164764792259643,2026-03-25,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF52740,"Sky Used, 40",79.9,79.9,No longer needed,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039339799793075655,4039339799793010119,583157999061075399,2026-03-25,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51642,"Marmorizada, 42",79.9,79.9,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039339743113741371,4039339743113675835,583191925323367483,2026-03-25,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF52744,"Sky Used, 44",80.79,80.79,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039339728572024011,4039339728571958475,583192657618437323,2026-03-25,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,"Marmorizada, 36",64.94,64.94,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039339301330716474,4039339301330650938,583148601509185338,2026-03-25,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF52736,"Sky Used, 36",85.55,85.55,"Fabric, material or style not as expected",RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039339218346149818,4039339218346084282,583168250509166522,2026-03-25,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF52536,"Stone Used, 36",67.49,67.49,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039339189882423288,4039339189882357752,583021362223089656,2026-03-25,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51642,"Marmorizada, 42",79.9,79.9,Item doesn't fit,RETURN_OR_REFUND_REQUEST_CANCEL,RETURN_AND_REFUND
4039339743113610299,4039339743113544763,583191925323367483,2026-03-25,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF52544,"Stone Used, 44",69.99,69.99,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039355116516967473,4039355116516901937,583203038902125617,2026-03-26,Calça Jeans Feminina Wide Leg Cintura Alta Branca,REF54640,"Branco, 40",90.7,90.7,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039355025665591007,4039355025665525471,583005549256738527,2026-03-26,Calça Jeans Feminina Wide Leg Cintura Alta Chocolate,REF56242,"Chocolate, 42",83.2,83.2,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039355020181013924,4039355020180948388,583219547524597156,2026-03-26,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51644,"Marmorizada, 44",69.99,69.99,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039354939575338714,4039354939575273178,583193460086376154,2026-03-26,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF52544,"Stone Used, 44",70.7,70.7,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039354609551836856,4039354609551771320,583219761780131512,2026-03-26,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF52536,"Stone Used, 36",69.49,69.49,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039354786693416017,4039354786693350481,583035822945698897,2026-03-26,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51642,"Marmorizada, 42",79.9,79.9,Item doesn't match description,RETURN_OR_REFUND_REQUEST_CANCEL,RETURN_AND_REFUND
4039354713545016702,4039354713544951166,583218721268991358,2026-03-26,Calça Jeans Feminina Wide Leg Jeans Cintura Alta Preta Marmorizada,REF52836,36,78.23,78.23,Item doesn't fit,RETURN_OR_REFUND_REQUEST_CANCEL,RETURN_AND_REFUND
4039354667740857795,4039354667740792259,583167233263896003,2026-03-26,Calça Feminina Jeans Wide Leg Cintura Alta Azul Médio Marmorizado,REF55136,"Azul Médio Marmorizado , 36",95.56,95.56,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039355126982214897,4039355126982149361,583180899068445937,2026-03-26,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,"Marmorizada, 36",79.9,79.9,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039354907980891927,4039354907980826391,583220016086222615,2026-03-26,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF52538,"Stone Used, 38",69.99,69.99,"Fabric, material or style not as expected",RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039355195619575069,4039355195619509533,583207632149316893,2026-03-26,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51638,"Marmorizada, 38",69.99,69.99,Item doesn't fit,RETURN_OR_REFUND_REQUEST_CANCEL,RETURN_AND_REFUND
4039355955361384170,4039355955361318634,583135775788140266,2026-03-26,Calça Jeans Feminina Wide Leg Jeans Cintura Alta Preta Marmorizada,REF52836,36,90.79,90.79,Item doesn't fit,RETURN_OR_REFUND_REQUEST_CANCEL,RETURN_AND_REFUND
4039355438825113595,4039355438825048059,583139900111947771,2026-03-26,Calça Feminina Jeans Wide Leg Cintura Alta Azul Médio Marmorizado,REF55136,"Azul Médio Marmorizado , 36",75.0,75.0,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039355507403228798,4039355507403163262,583204451753494142,2026-03-26,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF52538,"Stone Used, 38",83.1,83.1,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039355522169406753,4039355522169341217,583178049318454561,2026-03-26,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,"Marmorizada, 36",81.9,81.9,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039355886157399249,4039355886157333713,583207145595700433,2026-03-26,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51642,"Marmorizada, 42",70.79,70.79,Item doesn't fit,RETURN_OR_REFUND_REQUEST_CANCEL,RETURN_AND_REFUND
4039356324794828762,4039356324794763226,583166750738253786,2026-03-26,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF52538,"Stone Used, 38",69.89,69.89,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039356727312353069,4039356727312287533,583207519161780013,2026-03-26,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,"Marmorizada, 36",69.99,69.99,Item doesn't fit,RETURN_OR_REFUND_REQUEST_CANCEL,RETURN_AND_REFUND
4039356954999424728,4039356954999359192,583207340463130328,2026-03-26,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51638,"Marmorizada, 38",80.7,80.7,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039357246791648587,4039357246791583051,583166368307905867,2026-03-26,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51642,"Marmorizada, 42",66.44,66.44,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039357546811131700,4039357546810804020,583166690199766836,2026-03-26,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51640,"Marmorizada, 40",68.1,68.1,Package wasn't received,RETURN_OR_REFUND_REQUEST_COMPLETE,REFUND
4039357565022995550,4039357565022930014,583053267210175582,2026-03-26,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51644,"Marmorizada, 44",66.7,66.7,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039354606456112824,4039354606456047288,583219761780131512,2026-03-26,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,"Marmorizada, 36",67.49,67.49,Item doesn't fit,RETURN_OR_REFUND_REQUEST_CANCEL,RETURN_AND_REFUND
4039355201105856370,4039355201105790834,582968004582475634,2026-03-26,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF52744,"Sky Used, 44",70.7,70.7,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039354512183363057,4039354512183297521,583115609862931953,2026-03-26,Calça Jeans Feminina Wide Leg Cintura Alta Chocolate,REF56242,"Chocolate, 42",71.99,71.99,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039354633723610228,4039354633723544692,583177394454365300,2026-03-26,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF52738,"Sky Used, 38",80.7,80.7,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039354303749456969,4039354303749391433,583178843252098121,2026-03-26,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF52544,"Stone Used, 44",70.7,70.7,Item doesn't fit,RETURN_OR_REFUND_REQUEST_CANCEL,RETURN_AND_REFUND
4039354451343738774,4039354451343673238,583141324285052822,2026-03-26,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51638,"Marmorizada, 38",79.9,79.9,No longer needed,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039343427110012471,4039343427109946935,583193798462572087,2026-03-26,Calça Jeans Feminina Wide Leg Cintura Alta Chocolate,REF56240,"Chocolate, 40",80.94,80.94,Defective item,RETURN_OR_REFUND_REQUEST_CANCEL,RETURN_AND_REFUND
4039348080844113534,4039348080844047998,582697706505275006,2026-03-26,Calça Jeans Feminina Wide Leg Cintura Alta Azul Médio Marmorizado,REF55138,"Azul Médio Marmorizado , 38",71.99,71.99,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039348372353681034,4039348372353091210,583162589992552074,2026-03-26,Calça Jeans Feminina Wide Leg Cintura Alta- Candy Colors,REF54942,"ROSA BEBÊ, 42",103.3,103.3,Package wasn't received,RETURN_OR_REFUND_REQUEST_COMPLETE,REFUND
4039348668915811989,4039348668915746453,583116130418656917,2026-03-26,Calça Jeans Feminina Wide Leg Cintura Alta Branca,REF54638,"Branco, 38",94.9,94.9,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039349861314168242,4039349861314102706,583167609175836082,2026-03-26,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51642,"Marmorizada, 42",79.9,79.9,"Fabric, material or style not as expected",RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039350190393820535,4039350190393754999,583191620477617527,2026-03-26,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51642,"Marmorizada, 42",71.21,71.21,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039350211728213929,4039350211728148393,583193687359063977,2026-03-26,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51640,"Marmorizada, 40",75.84,75.84,Package wasn't received,RETURN_OR_REFUND_REQUEST_COMPLETE,REFUND
4039350441469577111,4039350441469511575,583193621279704983,2026-03-26,Calça Feminina Jeans Wide Leg Cintura Alta Azul Médio Marmorizado,REF55140,"Azul Médio Marmorizado , 40",79.49,79.49,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039350896109455243,4039350896109389707,583115394741864331,2026-03-26,Calça Jeans Feminina Wide Leg Cintura Alta Chocolate,REF56240,"Chocolate, 40",77.69,77.69,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039350976752486064,4039350976752420528,583206920587413168,2026-03-26,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51638,"Marmorizada, 38",73.83,73.83,Defective item,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039351062935602547,4039351062935537011,583219244955305331,2026-03-26,Calça Jeans Feminina Wide Leg Jeans Cintura alta,REF54836,"Terracota , 36",71.99,71.99,"Fabric, material or style not as expected",RETURN_OR_REFUND_REQUEST_CANCEL,RETURN_AND_REFUND
4039349751361340731,4039349751361275195,583014397536798011,2026-03-26,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF52540,"Stone Used, 40",77.5,77.5,"Fabric, material or style not as expected",RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039351442475812748,4039351442475747212,582965740587747212,2026-03-26,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51644,"Marmorizada, 44",90.7,90.7,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039354008780375239,4039354008780309703,583191660727600327,2026-03-26,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51640,"Marmorizada, 40",71.21,71.21,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039351441778508868,4039351441778443332,583175266753479748,2026-03-26,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51638,"Marmorizada, 38",63.74,63.74,"Fabric, material or style not as expected",RETURN_OR_REFUND_REQUEST_CANCEL,RETURN_AND_REFUND
4039353045311128779,4039353045311063243,583155757003277515,2026-03-26,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF52738,"Sky Used, 38",84.12,84.12,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039352739780265225,4039352739780199689,583186805708981513,2026-03-26,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51638,"Marmorizada, 38",80.7,80.7,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039352732829189577,4039352732829124041,583207443504793033,2026-03-26,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51642,"Marmorizada, 42",71.82,71.82,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039352967182780017,4039352967182714481,583166693570086513,2026-03-26,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51638,"Marmorizada, 38",69.99,69.99,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039352353686586593,4039352353686521057,583220018673648865,2026-03-26,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51644,"Marmorizada, 44",60.89,60.89,Item doesn't fit,RETURN_OR_REFUND_REQUEST_CANCEL,RETURN_AND_REFUND
4039352087906059892,4039352087905863284,583206617840322164,2026-03-26,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,"Marmorizada, 36",64.94,64.94,Item doesn't fit,RETURN_OR_REFUND_REQUEST_CANCEL,RETURN_AND_REFUND
4039351557782275699,4039351557782210163,583166523677640307,2026-03-26,Calça Feminina Jeans Wide Leg Cintura Alta Azul Médio Marmorizado,REF55146,"Azul Médio Marmorizado , 46",72.79,72.79,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039351562602055021,4039351562601989485,583143290723599725,2026-03-26,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,"Marmorizada, 36",65.22,130.44,Package received but missing item,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039351562602120557,4039351562601989485,583143290723599725,2026-03-26,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,"Marmorizada, 36",65.22,130.44,Package received but missing item,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039368403327419734,4039368403327354198,583097144627463510,2026-03-27,Calça Jeans Feminina Wide Leg Jeans Cintura alta Preta,REF54744,"Preto , 44",69.89,69.89,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039368768281871636,4039368768281806100,583234472303363348,2026-03-27,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,"Marmorizada, 36",62.99,62.99,No longer needed,RETURN_OR_REFUND_REQUEST_CANCEL,RETURN_AND_REFUND
4039368634920502929,4039368634920437393,583220242580801169,2026-03-27,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51638,"Marmorizada, 38",77.4,77.4,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039368589608715916,4039368589608650380,583184502357853836,2026-03-27,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51640,"Marmorizada, 40",79.9,79.9,Color or pattern not as expected,RETURN_OR_REFUND_REQUEST_CANCEL,RETURN_AND_REFUND
4039368573162784294,4039368573162718758,583234351865300518,2026-03-27,Calça Feminina Jeans Wide Leg Cintura Alta Azul Médio Marmorizado,REF55136,"Azul Médio Marmorizado , 36",79.99,79.99,Color or pattern not as expected,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039368770345011199,4039368770344945663,582990554077300735,2026-03-27,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51638,"Marmorizada, 38",79.9,79.9,Item doesn't fit,RETURN_OR_REFUND_REQUEST_CANCEL,RETURN_AND_REFUND
4039368569749342166,4039368569749276630,582858465809237974,2026-03-27,Calça Jeans Feminina Wide Leg Cintura Alta Azul Médio Marmorizado,REF55142,"Azul Médio Marmorizado , 42",79.99,79.99,Item doesn't fit,RETURN_OR_REFUND_REQUEST_CANCEL,RETURN_AND_REFUND
4039368473293980921,4039368473293915385,583001463184721145,2026-03-27,Calça Jeans Feminina Wide Leg Cintura Alta Branca,REF54640,"Branco, 40",83.55,167.1,Item arrived too late,RETURN_OR_REFUND_REQUEST_CANCEL,RETURN_AND_REFUND
4039368562295473534,4039368562192909694,583153382633473406,2026-03-27,Calça Jeans Feminina Wide Leg Jeans Cintura alta,REF54738,"Preta , 38",80.56,80.56,Wrong item was sent,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039368554709877998,4039368554709812462,583141301018854638,2026-03-27,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF52538,"Stone Used, 38",79.9,79.9,"Fabric, material or style not as expected",RETURN_OR_REFUND_REQUEST_CANCEL,RETURN_AND_REFUND
4039368476478637579,4039368476478572043,583204911373387275,2026-03-27,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51638,"Marmorizada, 38",79.9,79.9,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039368473294046457,4039368473293915385,583001463184721145,2026-03-27,Calça Jeans Feminina Wide Leg Cintura Alta Branca,REF54640,"Branco, 40",83.55,167.1,Item arrived too late,RETURN_OR_REFUND_REQUEST_CANCEL,RETURN_AND_REFUND
4039368448727418553,4039368448727353017,582858133707196089,2026-03-27,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF52538,"Stone Used, 38",70.79,70.79,Item doesn't fit,RETURN_OR_REFUND_REQUEST_CANCEL,RETURN_AND_REFUND
4039368852593477187,4039368852593411651,582786857279850051,2026-03-27,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF52740,"Sky Used, 40",69.99,69.99,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039368566616065369,4039368566615999833,583166328095475033,2026-03-27,Calça Feminina Jeans Wide Leg Cintura Alta Azul Médio Marmorizado,REF55146,"Azul Médio Marmorizado , 46",75.19,75.19,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039368875532452990,4039368875532387454,583207271663305854,2026-03-27,Calça Jeans Feminina Wide Leg Cintura Alta Terracota,REF54842,"Terracota, 42",94.9,94.9,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039370286917519051,4039370286917453515,583235233981499083,2026-03-27,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51640,"Marmorizada, 40",71.05,71.05,Item doesn't fit,RETURN_OR_REFUND_REQUEST_CANCEL,RETURN_AND_REFUND
4039369049395726039,4039369049395660503,583221466495026903,2026-03-27,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF52736,"Sky Used, 36",69.99,69.99,"Fabric, material or style not as expected",RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039370953662039135,4039370953661973599,583190579900810335,2026-03-27,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51644,"Marmorizada, 44",71.37,71.37,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039370928895002133,4039370928894936597,583219986050549269,2026-03-27,Calça Feminina Jeans Wide Leg Cintura Alta Azul Médio Marmorizado,REF55138,"Azul Médio Marmorizado , 38",80.39,80.39,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039370511789360667,4039370511789295131,583084528478946843,2026-03-27,Calça Feminina Jeans Wide Leg Cintura Alta Azul Médio Marmorizado,REF55142,"Azul Médio Marmorizado , 42",80.66,80.66,Item doesn't match description,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039370326323726054,4039370326323660518,583193992463484646,2026-03-27,Calça Feminina Jeans Wide Leg Cintura Alta Azul Médio Marmorizado,REF55146,"Azul Médio Marmorizado , 46",75.0,75.0,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039370015957157027,4039370015957091491,583232224759481507,2026-03-27,Calça Feminina Jeans Wide Leg Cintura Alta Azul Médio Marmorizado,REF55136,"Azul Médio Marmorizado , 36",70.05,70.05,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039369779085215563,4039369779085150027,583236185534531403,2026-03-27,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF52738,"Sky Used, 38",62.99,62.99,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
4039369044748830090,4039369044748764554,583221118146282890,2026-03-27,Calça Jeans Feminina Wide Leg Jeans Feminina Cintura Alta,REF51636,"Marmorizada, 36",78.1,78.1,Item doesn't fit,RETURN_OR_REFUND_REQUEST_COMPLETE,RETURN_AND_REFUND
